source,target,value
23015,23005,11
23015,23008,73
23015,23009,151
23015,23010,13
23015,23011,7
23015,23012,5
23015,23013,5
23015,23014,88
23015,23015,4031
23015,23016,2249
23015,23017,630
23015,23019,123
23015,23020,22
23015,23021,7
23015,23022,250
23015,23023,259
23015,23025,3
23015,23031,45
23015,23032,12
23015,24001,27
23015,24005,11
23015,24006,2
23015,24008,22
23015,24018,34
23015,26017,29
23016,11001,377
23016,11002,6
23016,11003,36
23016,11004,69
23016,11006,65
23016,11007,51
23016,12001,19
23016,12002,66
23016,12003,2
23016,12004,161
23016,13001,5
23016,13005,13
23016,13007,1404
23016,13010,11
23016,13013,24
23016,14001,400
23016,14002,9
23016,14003,33
23016,14004,39
23016,15001,20
23016,15002,117
23016,15007,1242
23016,15008,46
23016,15009,10
23016,15010,91
23016,15011,12
23016,15012,21
23016,15013,93
23016,15014,13
23016,15015,101
23016,15016,51
23016,15017,67
23016,15018,107
23016,15019,135
23016,15020,99
23016,15022,38
23016,16001,26
23016,16002,5
23016,16003,316
23016,17001,22
23016,17002,70
23016,17003,45
23016,17005,19
23016,17006,362
23016,17007,3
23016,17008,9
23016,21001,1
23016,21002,1126
23016,21003,29
23016,21004,138
23016,21005,9
23016,21007,29
23016,21008,168
23016,21009,328
23016,21010,78
23016,21011,70
23016,21012,41
23016,21013,67
23016,21014,82
23016,21015,52
23016,21016,7
23016,21017,175
23016,21018,37
23016,21019,36
23016,21020,49
23016,21021,14
23016,22001,79
23016,22002,896
23016,22003,1522
23016,22004,128
23016,22005,26
23016,22006,55
23016,22007,2
23016,22008,11
23016,22009,106
23016,22010,24
23016,22011,58
23016,22013,69
23016,22014,53
23016,22015,79
23016,23001,4592
23016,23002,2523
23016,23003,740
23016,23004,171
23016,23005,4285
23016,23006,913
23016,23007,562
23016,23008,3838
23016,23009,5496
23016,23010,1311
23016,23011,2428
23016,23012,2280
23016,23013,3412
23016,23014,1145
23016,23015,4482
23016,23016,110316
23016,23017,5945
23016,23018,1451
23016,23019,3918
23016,23020,1038
23016,23021,1673
23016,23022,1483
23016,23023,4639
23016,23024,430
23016,23025,262
23016,23026,1034
23016,23027,454
23016,23028,302
23016,23029,208
23016,23030,93
23016,23031,182
23016,23032,2850
23016,23033,274
23016,24001,1138
23016,24002,46
23016,24003,26
23016,24004,50
23016,24005,82
23016,24006,123
23016,24007,61
23016,24008,17
23016,24009,14
23016,24010,13
23016,24011,74
23016,24012,51
23016,24013,9
23016,24014,31
23016,24015,14
23016,24016,17
23016,24017,126
23016,24018,1461
23016,24019,52
23016,25001,87
23016,25002,189
23016,25003,55
23016,25004,14
23016,25005,13
23016,25006,5
23016,25007,17
23016,25009,16
23016,25010,15
23016,25011,2
23016,25012,38
23016,25013,16
23016,25014,7
23016,25016,24
23016,25017,300
23016,25020,15
23016,25022,650
23016,25023,27
23016,26001,133
23016,26002,7
23016,26003,65
23016,26004,71
23016,26005,355
23016,26006,8
23016,26008,82
23016,26009,82
23016,26011,28
23016,26012,5
23016,26013,64
23016,26014,21
23016,26015,21
23016,26016,17
23016,26017,1826
23016,26018,125
23016,26019,3
23016,27002,12
23016,27005,11
23016,27006,46
23016,27009,21
23016,27011,255
23016,27012,9
23016,27013,9
23016,28002,24
23016,28004,9
23016,28006,11
23016,28010,3
23016,28011,184
23016,29001,32
23016,29003,60
23016,29004,85
23016,29005,18
23016,29006,15
23016,29008,17
23016,29009,18
23016,29010,10
23016,29011,26
23016,29012,257
23016,29014,11
23016,29015,7
23016,29016,3
23016,29020,51
23016,29021,1221
23016,29023,5
23016,29024,23
23016,29028,9
23016,29029,35
23016,29031,95
23016,29032,122
23016,31001,21
23017,11002,5
23017,11004,12
23017,11007,48
23017,13007,23
23017,21011,13
23017,22013,5
23017,23001,9
23017,23008,16
23017,23009,10
23017,23011,10
23017,23013,78
23017,23014,377
23017,23015,316
23017,23016,2154
23017,23017,4372
23017,23019,359
23017,23021,27
23017,23022,100
23017,23023,275
23017,23025,16
23017,23026,29
23017,23027,7
23017,23032,23
23017,24004,8
23017,24006,12
23017,24010,3
23017,24019,5
23017,25001,4
23017,25002,77
23017,26015,10
23017,29017,23
23018,11001,10
23018,11004,13
23018,12003,26
23018,13001,7
23018,13003,5
23018,13005,11
23018,13007,199
23018,13009,16
23018,13013,9
23018,14001,11
23018,14003,5
23018,15001,14
23018,15007,156
23018,15009,13
23018,15011,31
23018,15019,36
23018,15021,3
23018,16003,7
23018,17002,29
23018,17006,36
23018,21002,41
23018,21009,43
23018,21010,12
23018,21011,6
23018,21014,9
23018,22001,11
23018,22003,37
23018,22004,263
23018,22005,3
23018,22006,14
23018,22011,9
23018,23001,35
23018,23002,332
23018,23005,385
23018,23006,244
23018,23007,291
23018,23008,83
23018,23009,10
23018,23010,46
23018,23011,6
23018,23012,60
23018,23013,9
23018,23014,19
23018,23015,23
23018,23016,2742
23018,23017,18
23018,23018,7478
23018,23019,199
23018,23020,293
23018,23021,64
23018,23022,61
23018,23023,9
23018,23025,13
23018,23026,45
23018,23032,51
23018,24002,33
23018,24005,4
23018,24007,12
23018,24018,55
23018,25002,59
23018,25005,7
23018,25017,10
23018,25022,21
23018,26001,10
23018,26003,49
23018,26005,12
23018,26017,35
23018,26018,37
23018,29001,91
23018,29005,12
23018,29014,23
23018,29016,19
23018,29017,42
23018,29021,124
23018,29026,11
23018,29028,5
23018,29032,53
23018,31001,10
23019,11002,5
23019,11004,11
23019,13007,29
23019,14001,21
23019,15007,6
23019,15017,5
23019,15019,5
23019,17003,24
23019,17004,14
23019,17006,9
23019,21006,10
23019,21008,12
23019,21009,27
23019,21019,11
23019,21020,39
23019,22001,6
23019,22006,41
23019,22013,4
23019,22014,8
23019,22015,7
23019,23001,39
23019,23002,19
23019,23004,4
23019,23005,45
23019,23007,118
23019,23008,28
23019,23009,27
23019,23010,19
23019,23011,37
23019,23012,346
23019,23013,395
23019,23014,155
23019,23015,239
23019,23016,5526
23019,23017,1452
23019,23018,259
23019,23019,6602
23019,23020,91
23019,23021,333
23019,23022,73
23019,23023,700
23019,23024,124
23019,23025,6
23019,23026,148
23019,23028,4
23019,23029,25
23019,23032,121
23019,23033,8
23019,24001,71
23019,24002,8
23019,24004,4
23019,24006,2
23019,24018,27
23019,25002,33
23019,25003,21
23019,25007,4
23019,25011,8
23019,25012,5
23019,25020,9
23019,26005,56
23019,26007,12
23019,26015,13
23019,26017,127
23019,26018,9
23019,27006,21
23019,27010,11
23019,28011,12
23019,29004,30
23019,29020,7
23019,29021,19
23019,29023,5
23019,31001,20
23020,11008,4
23020,13003,18
23020,13007,92
23020,13013,8
23020,15004,13
23020,15007,37
23020,15010,33
23020,15011,10
23020,15015,27
23020,15019,12
23020,17002,22
23020,17003,11
23020,17008,1
23020,21002,27
23020,21007,5
23020,21009,34
23020,21010,68
23020,21011,6
23020,21012,28
23020,21018,16
23020,22002,13
23020,22003,28
23020,22004,20
23020,22005,36
23020,22006,406
23020,22013,136
23020,22014,393
23020,22015,6
23020,23001,35
23020,23002,25
23020,23005,11
23020,23007,5
23020,23008,10
23020,23011,78
23020,23012,43
23020,23013,22
23020,23015,35
23020,23016,1406
23020,23017,39
23020,23018,192
23020,23019,81
23020,23020,3954
23020,23021,353
23020,23022,11
23020,23023,95
23020,23025,10
23020,23026,267
23020,23027,623
23020,23028,17
23020,23029,235
23020,23031,100
23020,23032,271
23020,24001,34
23020,24013,22
23020,24018,84
23020,25003,3
23020,25006,4
23020,25017,43
23020,25022,58
23020,26001,21
23020,26003,18
23020,26004,25
23020,26005,52
23020,26008,48
23020,26013,42
23020,26018,15
23020,27002,23
23020,27010,13
23020,27012,26
23020,28011,33
23020,29004,87
23020,29012,36
23020,29017,58
23020,29019,19
23020,29020,29
23020,29021,376
23020,29023,5
23020,29024,32
23020,29028,91
23020,29031,82
23020,29032,10
23020,31001,6
23020,31002,56
23021,15010,20
23021,15013,21
23021,15014,3
23021,15016,14
23021,15021,17
23021,17001,7
23021,17002,2
23021,17005,10
23021,21008,19
23021,21009,23
23021,22002,3
23021,22003,62
23021,22010,2
23021,23001,57
23021,23002,15
23021,23005,33
23021,23006,60
23021,23007,4
23021,23008,29
23021,23009,6
23021,23010,4
23021,23011,18
23021,23012,36
23021,23013,6
23021,23014,6
23021,23015,29
23021,23016,2563
23021,23017,287
23021,23018,198
23021,23019,932
23021,23020,651
23021,23021,6513
23021,23023,32
23021,23024,91
23021,23026,1170
23021,23027,149
23021,23030,27
23021,23031,22
23021,23032,281
23021,24004,41
23021,24006,19
23021,24011,5
23021,24012,3
23021,24014,7
23021,24015,11
23021,24018,50
23021,25001,2
23021,25002,16
23021,25003,12
23021,25010,10
23021,25017,8
23021,25022,41
23021,26001,58
23021,26005,10
23021,26008,34
23021,26013,11
23021,29008,5
23021,29012,41
23021,29031,11
23022,13007,56
23022,14001,37
23022,14002,6
23022,15010,14
23022,15013,10
23022,17002,7
23022,21002,26
23022,23001,78
23022,23002,17
23022,23005,46
23022,23007,7
23022,23009,19
23022,23011,14
23022,23013,83
23022,23014,74
23022,23015,228
23022,23016,1888
23022,23017,110
23022,23019,4
23022,23020,10
23022,23021,24
23022,23022,2607
23022,23023,525
23022,23024,11
23022,23026,18
23022,23032,9
23022,24001,1067
23022,24003,3
23022,24004,13
23022,24008,73
23022,24009,26
23022,24011,2
23022,24018,121
23022,25001,14
23022,25013,19
23022,25022,39
23022,25023,30
23022,26003,60
23022,26013,7
23022,26015,11
23022,26016,13
23022,26017,59
23022,27006,30
23022,29009,5
23022,29011,22
23022,29021,32
23022,29028,11
23022,29031,5
23022,29032,210
23023,11001,69
23023,12004,12
23023,12005,6
23023,13007,67
23023,14001,23
23023,15002,9
23023,15007,149
23023,15008,11
23023,15010,42
23023,15013,20
23023,15018,5
23023,15019,14
23023,15020,10
23023,17005,50
23023,17007,6
23023,21002,21
23023,21008,33
23023,21009,10
23023,21019,32
23023,22003,51
23023,22004,11
23023,22009,10
23023,22010,18
23023,22015,4
23023,23001,39
23023,23002,44
23023,23003,33
23023,23005,43
23023,23007,19
23023,23008,138
23023,23009,49
23023,23010,30
23023,23011,7
23023,23012,15
23023,23013,26
23023,23014,234
23023,23015,252
23023,23016,4852
23023,23017,1707
23023,23019,438
23023,23020,6
23023,23021,122
23023,23022,543
23023,23023,11008
23023,23024,579
23023,23025,172
23023,23026,73
23023,23027,37
23023,23028,10
23023,23032,123
23023,23033,98
23023,24001,632
23023,24002,75
23023,24004,35
23023,24005,13
23023,24006,70
23023,24007,38
23023,24011,16
23023,24014,6
23023,24017,8
23023,24018,80
23023,24019,36
23023,25001,37
23023,25003,5
23023,25007,8
23023,26002,30
23023,26003,17
23023,26004,25
23023,26005,108
23023,27002,47
23023,28001,5
23023,28011,71
23023,29004,15
23023,29005,47
23023,29008,10
23023,29012,24
23023,29019,26
23023,29031,1
23024,11001,24
23024,15010,48
23024,21008,13
23024,21020,9
23024,22002,12
23024,22004,4
23024,22005,5
23024,22010,9
23024,23002,21
23024,23011,22
23024,23015,15
23024,23016,1334
23024,23017,224
23024,23018,12
23024,23019,186
23024,23020,6
23024,23021,151
23024,23022,17
23024,23023,484
23024,23024,1343
23024,23025,63
23024,23026,381
23024,23028,31
23024,23031,50
23024,24001,10
23024,24005,64
23024,24007,3
23024,24017,20
23024,26002,27
23024,26010,11
23024,29001,13
23024,29008,9
23024,29014,20
23024,29021,19
23024,29025,10
23025,14001,26
23025,15010,32
23025,22006,5
23025,23016,248
23025,23017,9
23025,23023,433
23025,23024,82
23025,23025,1041
23025,23032,6
23025,24001,117
23025,24002,11
23025,24004,11
23025,24005,167
23025,24006,353
23025,24007,35
23025,24018,8
23025,25001,12
23025,25002,10
23025,25003,3
23025,26005,9
23025,26008,12
23025,29009,11
23025,29023,11
23026,11001,48
23026,11003,143
23026,11007,3
23026,13007,74
23026,14003,5
23026,15013,9
23026,15014,17
23026,15017,11
23026,15019,33
23026,15020,22
23026,15022,5
23026,16003,35
23026,17002,5
23026,17003,19
23026,21002,42
23026,21012,10
23026,21017,16
23026,22004,29
23026,22007,1
23026,22008,6
23026,22009,13
23026,22013,8
23026,22015,15
23026,23001,10
23026,23002,25
23026,23004,6
23026,23005,65
23026,23006,8
23026,23007,32
23026,23008,31
23026,23009,10
23026,23010,43
23026,23011,12
23026,23012,13
23026,23013,11
23026,23014,24
23026,23015,76
23026,23016,2289
23026,23017,93
23026,23019,128
23026,23020,229
23026,23021,477
23026,23022,9
23026,23023,392
23026,23024,218
23026,23025,27
23026,23026,6283
23026,23027,643
23026,23028,148
23026,23029,11
23026,23030,102
23026,23031,34
23026,23032,995
23026,23033,16
23026,24001,40
23026,24005,251
23026,24006,37
23026,24012,3
23026,24018,81
23026,25001,31
23026,25002,137
23026,25003,42
23026,25017,103
23026,25022,67
23026,26001,16
23026,26002,30
23026,26005,76
23026,26008,34
23026,26011,7
23026,26017,18
23026,26018,27
23026,27011,102
23026,28011,73
23026,28012,26
23026,29001,37
23026,29004,18
23026,29005,17
23026,29007,8
23026,29010,9
23026,29012,23
23026,29020,30
23026,29021,142
23026,29024,10
23026,29028,10
23027,11007,12
23027,12003,9
23027,15008,50
23027,15010,12
23027,15019,9
23027,16003,10
23027,17001,11
23027,17002,4
23027,17003,12
23027,21002,44
23027,21011,6
23027,21020,13
23027,22005,12
23027,22013,14
23027,22015,6
23027,23001,10
23027,23002,68
23027,23005,11
23027,23015,25
23027,23016,624
23027,23017,31
23027,23019,29
23027,23020,163
23027,23021,99
23027,23023,32
23027,23026,924
23027,23027,2396
23027,23028,76
23027,23029,120
23027,23030,221
23027,23031,54
23027,23032,469
23027,24004,6
23027,24006,3
23027,24008,4
23027,24011,2
23027,24018,9
23027,25002,14
23027,25003,4
23027,25005,3
23027,25006,3
23027,25007,4
23027,25009,5
23027,25022,57
23027,26001,18
23027,27006,37
23027,28008,11
23027,29020,39
23027,29021,11
23027,29031,26
23027,29032,15
23028,11001,6
23028,15015,10
23028,21009,8
23028,22006,44
23028,22013,3
23028,23002,5
23028,23005,18
23028,23009,8
23028,23011,4
23028,23014,5
23028,23016,347
23028,23017,8
23028,23021,13
23028,23024,6
23028,23026,315
23028,23027,226
23028,23028,1213
23028,23030,63
23028,23031,43
23028,23032,669
23028,23033,30
23028,24005,8
23028,25001,53
23028,25002,224
23028,25003,6
23028,25004,30
23028,25005,6
23028,25017,18
23028,25022,98
23028,26002,16
23028,26005,17
23028,26010,9
23028,27011,83
23028,29001,19
23028,29004,27
23029,11001,46
23029,11006,17
23029,12004,10
23029,15019,4
23029,17002,16
23029,17003,12
23029,21002,22
23029,21009,49
23029,21011,3
23029,22003,10
23029,22004,44
23029,22006,8
23029,22007,1
23029,22013,51
23029,22014,106
23029,22015,206
23029,23006,9
23029,23009,57
23029,23013,9
23029,23016,302
23029,23017,15
23029,23018,11
23029,23019,14
23029,23020,184
23029,23022,20
23029,23023,9
23029,23026,171
23029,23027,138
23029,23028,8
23029,23029,2608
23029,23030,262
23029,23032,1041
23029,23033,11
23029,24001,5
23029,24008,23
23029,24018,42
23029,25002,5
23029,25003,11
23029,25006,18
23029,25009,5
23029,26001,481
23029,26005,78
23029,26008,11
23029,27009,7
23029,28001,5
23029,28009,13
23029,29004,93
23029,29007,10
23029,29009,3
23029,29010,13
23029,29012,19
23029,29021,43
23029,29028,14
23029,29031,43
23030,15017,42
23030,17002,8
23030,17006,15
23030,21002,8
23030,23005,9
23030,23015,9
23030,23016,81
23030,23021,12
23030,23026,123
23030,23027,322
23030,23028,10
23030,23029,155
23030,23030,1682
23030,23031,71
23030,23032,1616
23030,23033,27
23030,24017,49
23030,25022,19
23030,26001,20
23030,26003,5
23030,26005,22
23030,26018,13
23030,29004,86
23030,29009,6
23030,29031,27
23031,12004,10
23031,14001,17
23031,15008,15
23031,15018,16
23031,15019,11
23031,15020,12
23031,16003,10
23031,17005,3
23031,21017,29
23031,21019,5
23031,21020,11
23031,22004,4
23031,22010,3
23031,22013,12
23031,23011,75
23031,23012,5
23031,23015,39
23031,23016,345
23031,23017,8
23031,23019,10
23031,23020,47
23031,23021,23
23031,23023,11
23031,23026,42
23031,23027,12
23031,23028,63
23031,23029,17
23031,23030,106
23031,23031,2002
23031,23032,1044
23031,23033,315
23031,24005,30
23031,25002,335
23031,25003,13
23031,25006,109
23031,25013,8
23031,25017,16
23031,25021,5
23031,25022,21
23031,26002,5
23031,26003,12
23031,26005,132
23031,26017,20
23031,29004,168
23031,29013,4
23031,29021,41
23031,29024,6
23032,11001,22
23032,11003,12
23032,11004,5
23032,11007,4
23032,12001,33
23032,13007,103
23032,13008,10
23032,14001,59
23032,14004,7
23032,15002,14
23032,15007,19
23032,15008,21
23032,15010,15
23032,15013,65
23032,15014,9
23032,15015,8
23032,15016,19
23032,15019,35
23032,15020,15
23032,15021,33
23032,15022,108
23032,16003,30
23032,17002,27
23032,17003,58
23032,17004,20
23032,17005,12
23032,17006,31
23032,21002,163
23032,21003,10
23032,21005,15
23032,21006,9
23032,21007,16
23032,21008,102
23032,21009,32
23032,21010,24
23032,21012,25
23032,21015,32
23032,21018,5
23032,21019,2
23032,21020,15
23032,22001,39
23032,22002,27
23032,22003,123
23032,22005,11
23032,22006,34
23032,22007,11
23032,22009,16
23032,22010,28
23032,22011,4
23032,22013,159
23032,22014,32
23032,22015,33
23032,23001,27
23032,23002,25
23032,23003,28
23032,23005,41
23032,23006,6
23032,23008,22
23032,23009,10
23032,23010,70
23032,23011,12
23032,23012,5
23032,23013,30
23032,23015,53
23032,23016,1845
23032,23017,47
23032,23018,18
23032,23019,227
23032,23020,204
23032,23021,197
23032,23022,22
23032,23023,133
23032,23024,30
23032,23025,4
23032,23026,503
23032,23027,548
23032,23028,332
23032,23029,660
23032,23030,762
23032,23031,469
23032,23032,16534
23032,23033,789
23032,24001,13
23032,24005,8
23032,24006,3
23032,24008,38
23032,24011,3
23032,24018,57
23032,25002,138
23032,25003,171
23032,25004,11
23032,25006,13
23032,25007,9
23032,25008,5
23032,25010,8
23032,25012,3
23032,25017,177
23032,25020,8
23032,25022,325
23032,25023,28
23032,26001,767
23032,26002,492
23032,26003,63
23032,26004,17
23032,26005,898
23032,26006,159
23032,26008,172
23032,26009,17
23032,26011,47
23032,26013,60
23032,26015,19
23032,26017,287
23032,27002,37
23032,27003,19
23032,27004,3
23032,27005,41
23032,27006,36
23032,27008,38
23032,27009,27
23032,27011,88
23032,28002,15
23032,28004,45
23032,28005,9
23032,28006,13
23032,28007,5
23032,28009,11
23032,28011,54
23032,29001,144
23032,29002,7
23032,29004,665
23032,29005,22
23032,29008,7
23032,29009,44
23032,29012,110
23032,29013,5
23032,29015,16
23032,29021,121
23032,29024,52
23032,29026,5
23032,29028,13
23032,29031,30
23032,29032,18
23032,31001,24
23033,11004,16
23033,11007,7
23033,15015,5
23033,15017,44
23033,15020,7
23033,17004,3
23033,17006,10
23033,21007,5
23033,21008,17
23033,21015,26
23033,22004,3
23033,22015,4
23033,23006,11
23033,23013,14
23033,23016,257
23033,23017,28
23033,23019,14
23033,23020,9
23033,23023,44
23033,23026,24
23033,23029,11
23033,23030,82
23033,23031,386
23033,23032,932
23033,23033,2616
23033,25001,19
23033,25002,52
23033,25003,36
23033,25006,10
23033,25007,3
23033,25017,13
23033,25022,22
23033,26001,25
23033,26002,393
23033,26003,31
23033,26004,5
23033,26005,268
23033,26006,17
23033,26007,10
23033,26017,53
23033,27001,5
23033,27003,5
23033,27005,16
23033,27011,30
23033,27012,6
23033,28002,13
23033,28011,23
23033,29001,1
23033,29004,246
23033,29005,32
23033,29009,29
23033,29012,40
23033,29021,13
24001,11001,77
24001,13007,144
24001,14001,52
24001,15003,8
24001,15009,5
24001,15010,89
24001,15012,10
24001,15016,11
24001,15017,11
24001,15019,27
24001,15020,13
24001,15021,5
24001,17001,41
24001,17005,16
24001,17006,27
24001,21002,9
24001,21009,17
24001,22002,3
24001,22003,115
24001,23001,27
24001,23005,56
24001,23008,6
24001,23009,9
24001,23013,12
24001,23014,9
24001,23015,26
24001,23016,234
24001,23017,53
24001,23019,4
24001,23021,6
24001,23022,300
24001,23023,483
24001,23025,51
24001,23026,18
24001,23028,5
24001,23029,8
24001,23032,55
24001,24001,9687
24001,24002,439
24001,24003,261
24001,24004,1093
24001,24005,49
24001,24006,370
24001,24007,316
24001,24008,166
24001,24009,86
24001,24010,109
24001,24011,158
24001,24012,127
24001,24013,51
24001,24014,102
24001,24015,128
24001,24016,66
24001,24017,221
24001,24018,2986
24001,24019,12
24001,25001,187
24001,25002,89
24001,25003,122
24001,25004,3
24001,25009,14
24001,25012,14
24001,25017,80
24001,25022,59
24001,25023,5
24001,26005,11
24001,26011,72
24001,26016,61
24001,26017,144
24001,26018,45
24001,26019,5
24001,27008,4
24001,27011,69
24001,29006,23
24001,29017,61
24001,29018,14
24001,29020,3
24001,29021,30
24001,29031,30
24002,14001,19
24002,15008,34
24002,15019,11
24002,17006,10
24002,23005,11
24002,23008,7
24002,23016,50
24002,23019,31
24002,23022,14
24002,23023,127
24002,23025,10
24002,24001,1712
24002,24002,1608
24002,24003,222
24002,24004,38
24002,24005,47
24002,24006,145
24002,24007,179
24002,24011,93
24002,24012,28
24002,24015,14
24002,24016,5
24002,24017,124
24002,24018,790
24002,24019,5
24002,25002,8
24002,25022,32
24002,26002,10
24002,29004,16
24002,29021,17
24003,15010,22
24003,23016,30
24003,23023,52
24003,24001,567
24003,24002,124
24003,24003,1021
24003,24004,231
24003,24006,23
24003,24007,32
24003,24011,58
24003,24014,6
24003,24017,76
24003,24018,417
24003,25001,30
24003,25014,7
24003,29004,8
24003,29021,17
24004,14001,8
24004,15012,8
24004,17003,2
24004,17004,2
24004,23016,20
24004,23022,29
24004,23023,145
24004,23024,43
24004,23025,2
24004,24001,1391
24004,24002,5
24004,24003,269
24004,24004,4128
24004,24005,7
24004,24006,78
24004,24007,60
24004,24008,324
24004,24009,360
24004,24010,144
24004,24011,177
24004,24012,116
24004,24013,70
24004,24014,65
24004,24015,133
24004,24016,61
24004,24017,242
24004,24018,1829
24004,24019,37
24004,25001,19
24004,25003,20
24004,25005,15
24004,25017,37
24004,25022,22
24004,26002,32
24004,26003,4
24004,26013,5
24004,26017,21
24004,26018,27
24004,29004,106
24004,29010,9
24005,13011,8
24005,15016,10
24005,21002,46
24005,21008,19
24005,23016,45
24005,23017,12
24005,23021,19
24005,23024,25
24005,23025,116
24005,23026,90
24005,24001,129
24005,24003,10
24005,24004,29
24005,24005,1655
24005,24006,419
24005,24007,64
24005,24011,18
24005,24012,3
24005,24014,4
24005,24017,25
24005,24018,390
24005,25002,141
24005,25017,23
24006,13007,27
24006,14003,12
24006,15010,3
24006,15019,34
24006,15021,11
24006,17006,12
24006,23014,6
24006,23016,21
24006,23017,50
24006,23022,20
24006,23023,116
24006,23024,10
24006,23025,105
24006,23026,9
24006,23032,10
24006,24001,1611
24006,24002,229
24006,24003,29
24006,24004,145
24006,24005,509
24006,24006,4105
24006,24007,256
24006,24009,4
24006,24011,25
24006,24012,66
24006,24014,33
24006,24015,37
24006,24016,3
24006,24017,31
24006,24018,1250
24006,25001,227
24006,25002,85
24006,25003,145
24006,25004,11
24006,25005,7
24006,25007,29
24006,25009,6
24006,25017,36
24006,25022,217
24006,26009,40
24006,26013,23
24006,26014,46
24006,26017,95
24006,27011,26
24006,29001,11
24006,29028,17
24006,29031,58
24007,16003,22
24007,21002,12
24007,22009,9
24007,23016,84
24007,23022,19
24007,23023,14
24007,23025,5
24007,24001,1126
24007,24002,194
24007,24003,59
24007,24004,182
24007,24005,55
24007,24006,365
24007,24007,1914
24007,24008,20
24007,24009,6
24007,24010,40
24007,24011,119
24007,24012,8
24007,24014,8
24007,24015,11
24007,24016,6
24007,24017,144
24007,24018,1107
24007,25001,279
24007,25002,4
24007,25003,35
24007,25004,17
24007,25012,14
24007,25017,4
24007,25022,16
24007,26002,5
24007,26008,29
24007,29004,26
24007,29011,23
24007,29021,10
24008,13006,12
24008,13013,4
24008,16004,10
24008,17006,12
24008,23002,18
24008,23022,8
24008,24001,151
24008,24002,62
24008,24003,3
24008,24004,422
24008,24006,6
24008,24008,1648
24008,24009,101
24008,24010,15
24008,24011,15
24008,24012,9
24008,24013,171
24008,24014,16
24008,24015,73
24008,24016,100
24008,24017,441
24008,24018,959
24008,24019,82
24008,25004,11
24008,25006,2
24008,25013,8
24008,25020,6
24008,25022,20
24008,26008,3
24008,27011,9
24008,28004,15
24008,29021,33
24009,22010,6
24009,22015,4
24009,23023,36
24009,23025,12
24009,23032,24
24009,24001,129
24009,24003,15
24009,24004,530
24009,24007,17
24009,24008,236
24009,24009,1561
24009,24010,145
24009,24013,227
24009,24014,44
24009,24015,73
24009,24016,138
24009,24017,534
24009,24018,1363
24009,24019,64
24009,25001,3
24009,25011,3
24009,25016,3
24009,25022,4
24010,11001,13
24010,15013,7
24010,15019,11
24010,22003,21
24010,23016,9
24010,24001,213
24010,24003,6
24010,24004,210
24010,24006,2
24010,24007,6
24010,24008,27
24010,24009,234
24010,24010,1473
24010,24011,147
24010,24012,471
24010,24013,3
24010,24014,88
24010,24015,57
24010,24017,225
24010,24018,977
24010,24019,17
24010,25009,5
24010,25012,11
24010,25013,9
24010,25020,11
24010,25022,18
24010,26006,10
24010,26008,12
24010,29009,30
24011,11001,13
24011,12002,10
24011,13007,25
24011,15018,27
24011,15019,10
24011,15021,63
24011,17002,3
24011,21009,5
24011,21012,9
24011,21019,10
24011,22013,27
24011,23016,77
24011,24001,85
24011,24002,26
24011,24003,63
24011,24004,221
24011,24006,55
24011,24007,31
24011,24008,11
24011,24009,3
24011,24010,43
24011,24011,3149
24011,24012,474
24011,24013,4
24011,24014,41
24011,24015,11
24011,24016,10
24011,24017,139
24011,24018,1153
24011,25001,357
24011,25002,13
24011,25003,26
24011,25004,221
24011,25008,85
24011,25009,7
24011,25010,13
24011,25012,4
24011,25013,1
24011,25016,5
24011,25017,65
24011,25022,90
24011,26008,22
24011,26009,11
24011,26014,4
24011,26016,11
24011,26017,61
24011,27005,10
24011,27011,19
24011,29009,10
24011,29010,11
24011,29012,83
24011,29013,32
24011,29032,8
24012,17008,11
24012,21008,35
24012,22015,3
24012,23005,11
24012,23009,14
24012,23016,23
24012,23021,10
24012,24001,201
24012,24003,7
24012,24004,143
24012,24005,4
24012,24006,12
24012,24007,2
24012,24008,38
24012,24009,17
24012,24010,505
24012,24011,617
24012,24012,3214
24012,24013,31
24012,24014,240
24012,24015,164
24012,24016,66
24012,24017,251
24012,24018,2532
24012,24019,20
24012,25001,16
24012,25003,27
24012,25004,52
24012,25008,123
24012,25009,139
24012,25010,51
24012,25012,102
24012,25016,8
24012,25017,215
24012,25018,2
24012,25022,39
24012,26003,24
24012,26005,12
24012,26008,24
24012,26017,39
24012,26018,37
24012,26019,3
24012,27011,18
24012,29005,10
24012,29008,7
24012,29010,20
24012,29028,20
24012,29031,20
24013,15015,12
24013,24001,83
24013,24003,4
24013,24004,59
24013,24008,299
24013,24009,123
24013,24010,9
24013,24011,22
24013,24012,2
24013,24013,1320
24013,24014,14
24013,24015,207
24013,24016,614
24013,24017,744
24013,24018,1507
24013,24019,14
24013,25022,11
24013,29001,21
24014,11001,64
24014,15018,28
24014,16003,21
24014,17005,12
24014,23016,54
24014,23023,14
24014,23032,27
24014,24001,68
24014,24002,25
24014,24004,78
24014,24007,4
24014,24008,16
24014,24009,9
24014,24010,62
24014,24011,37
24014,24012,154
24014,24013,5
24014,24014,3708
24014,24015,944
24014,24016,39
24014,24017,514
24014,24018,3512
24014,24019,44
24014,25001,12
24014,25003,3
24014,25009,144
24014,25012,286
24014,25013,93
24014,25015,31
24014,25016,36
24014,25017,48
24014,25020,8
24014,25022,40
24014,25023,6
24014,26014,15
24014,26017,42
