origin,destination,count
3121308,3132602,3
3121308,3136702,108
3121308,3139805,4
3121308,3155405,17
3121308,3156205,2
3121308,3162906,71
3121407,3106200,100
3121407,3106408,2
3121407,3108107,3
3121407,3113107,3
3121407,3114501,20
3121407,3118007,37
3121407,3120607,2
3121407,3123908,75
3121407,3133709,4
3121407,3133808,8
3121407,3140159,13
3121407,3147709,20
3121407,3150406,37
3121407,3150604,8
3121407,3153806,1
3121407,3154200,51
3121407,3160900,3
3121506,3101631,21
3121506,3102100,4
3121506,3105608,70
3121506,3106200,26
3121506,3141603,6
3121506,3144102,11
3121506,3145703,2
3121506,3146107,20
3121506,3155801,4
3121506,3157302,8
3121506,3166204,10
3121605,3101102,53
3121605,3101201,2
3121605,3101904,16
3121605,3103207,25
3121605,3103405,14
3121605,3104452,4
3121605,3105608,9
3121605,3106200,1553
3121605,3106309,9
3121605,3106705,221
3121605,3107307,19
3121605,3107406,23
3121605,3108503,2
3121605,3109204,9
3121605,3109907,3
3121605,3112000,5
3121605,3112307,68
3121605,3112505,4
3121605,3113503,109
3121605,3113602,4
3121605,3113909,6
3121605,3114501,9
3121605,3115508,12
3121605,3117504,6
3121605,3118601,152
3121605,3119104,8
3121605,3120102,62
3121605,3120300,3
3121605,3120904,99
3121605,3121001,56
3121605,3122207,4
3121605,3122306,29
3121605,3123106,4
3121605,3124104,12
3121605,3125101,44
3121605,3125408,36
3121605,3125507,41
3121605,3125705,5
3121605,3126000,7
3121605,3126406,11
3121605,3126505,4
3121605,3127305,6
3121605,3127602,36
3121605,3127701,19
3121605,3128006,65
3121605,3129806,65
3121605,3130606,4
3121605,3130903,11
3121605,3131000,12
3121605,3131307,13
3121605,3132503,94
3121605,3133758,9
3121605,3135209,20
3121605,3135506,5
3121605,3135803,9
3121605,3136405,9
3121605,3137601,22
3121605,3138351,29
3121605,3139409,9
3121605,3140159,5
3121605,3140704,27
3121605,3141108,43
3121605,3141801,8
3121605,3142502,12
3121605,3143302,92
3121605,3143450,4
3121605,3144805,39
3121605,3145208,29
3121605,3145455,70
3121605,3146909,16
3121605,3147105,43
3121605,3147402,32
3121605,3147709,4
3121605,3148400,11
3121605,3149309,136
3121605,3149804,33
3121605,3150604,3
3121605,3151206,149
3121605,3152105,9
3121605,3152204,10
3121605,3153301,4
3121605,3153608,31
3121605,3154606,107
3121605,3156007,10
3121605,3156809,4
3121605,3157807,60
3121605,3160207,2
3121605,3160405,7
3121605,3161502,5
3121605,3161700,9
3121605,3161809,11
3121605,3162922,32
3121605,3163102,26
3121605,3164100,11
3121605,3165008,5
3121605,3165107,3
3121605,3165537,30
3121605,3165909,15
3121605,3166501,21
3121605,3167103,116
3121605,3167202,403
3121605,3168606,9
3121605,3168705,25
3121605,3168804,3
3121605,3169356,38
3121605,3169703,60
3121605,3170008,12
3121605,3170107,81
3121605,3170404,42
3121605,3170750,4
3121605,3170800,24
3121605,3171071,17
3121605,3171204,91
3121605,3171303,28
3121605,3171600,4
3121704,3100401,11
3121704,3106200,63
3121704,3129806,12
3121704,3131703,44
3121704,3136652,7
3121704,3140001,208
3121704,3146107,28
3121704,3150802,6
3121704,3152105,18
3121704,3171303,5
3121803,3101102,10
3121803,3103504,6
3121803,3106200,97
3121803,3106705,76
3121803,3107703,5
3121803,3115359,10
3121803,3118601,43
3121803,3119401,44
3121803,3122702,11
3121803,3131307,115
3121803,3135001,28
3121803,3136207,55
3121803,3136702,57
3121803,3140308,20
3121803,3141702,3
3121803,3144706,4
3121803,3144805,22
3121803,3149952,3
3121803,3154606,18
3121803,3156700,43
3121803,3158953,21
3121803,3161007,46
3121803,3161908,16
3121803,3163409,15
3121803,3164605,2
3121803,3168705,101
3121803,3171204,14
3121902,3114907,1
3121902,3148301,5
3121902,3152303,16
3121902,3153103,4
3121902,3155801,6
3121902,3156304,15
3121902,3165701,20
3121902,3169000,4
3121902,3169901,84
3122009,3102001,7
3122009,3106200,22
3122009,3106705,19
3122009,3107802,13
3122009,3113305,131
3122009,3114550,5
3122009,3115706,3
3122009,3123528,11
3122009,3124203,102
3122009,3125101,11
3122009,3125952,95
3122009,3127701,13
3122009,3131307,50
3122009,3132305,4
3122009,3136702,38
3122009,3138674,52
3122009,3139409,68
3122009,3139508,19
3122009,3143906,55
3122009,3145877,200
3122009,3148202,5
3122009,3148756,21
3122009,3149002,4
3122009,3150000,5
3122009,3154606,11
3122009,3157906,16
3122009,3161403,57
3122009,3162559,35
3122009,3162575,3
3122009,3162906,9
3122009,3169000,5
3122009,3169406,13
3122108,3101805,2
3122108,3103009,4
3122108,3106200,13
3122108,3115706,22
3122108,3120839,2
3122108,3127305,39
3122108,3127701,68
3122108,3131307,9
3122108,3141504,11
3122108,3144672,3
3122108,3152501,6
3122108,3154309,4
3122108,3162575,5
3122108,3171204,12
3122207,3101102,17
3122207,3106200,146
3122207,3106705,9
3122207,3111507,12
3122207,3113404,8
3122207,3119401,9
3122207,3120839,4
3122207,3122306,9
3122207,3124104,28
3122207,3127503,36
3122207,3128006,32
3122207,3129806,28
3122207,3145802,3
3122207,3148608,14
3122207,3154606,11
3122207,3157500,6
3122207,3157807,15
3122207,3165503,2
3122207,3166105,4
3122207,3167202,8
3122207,3168309,6
3122207,3168705,38
3122207,3170057,6
3122207,3171204,12
3122207,3171808,60
3122306,3100203,139
3122306,3100609,11
3122306,3101003,5
3122306,3101607,22
3122306,3102308,5
3122306,3103405,9
3122306,3103504,35
3122306,3103702,11
3122306,3103900,96
3122306,3104007,22
3122306,3104205,120
3122306,3104502,5
3122306,3105103,67
3122306,3105400,86
3122306,3105608,22
3122306,3106200,1891
3122306,3106309,15
3122306,3106655,3
3122306,3106705,145
3122306,3107406,140
3122306,3108008,4
3122306,3108107,13
3122306,3108552,11
3122306,3109006,19
3122306,3109907,5
3122306,3110400,11
3122306,3111200,55
3122306,3111408,8
3122306,3111507,6
3122306,3112000,10
3122306,3112703,6
3122306,3112802,19
3122306,3113008,18
3122306,3113503,6
3122306,3114006,83
3122306,3114204,709
3122306,3114501,69
3122306,3115607,7
3122306,3116605,122
3122306,3117603,33
3122306,3117801,6
3122306,3118601,85
3122306,3118908,2
3122306,3119104,13
3122306,3119955,3
3122306,3120300,8
3122306,3120607,4
3122306,3121407,4
3122306,3122355,3
3122306,3123205,32
3122306,3123908,12
3122306,3124708,16
3122306,3125200,2
3122306,3125507,5
3122306,3125705,5
3122306,3126000,8
3122306,3126109,215
3122306,3126604,4
3122306,3127602,11
3122306,3127701,28
3122306,3128105,10
3122306,3129509,22
3122306,3129608,4
3122306,3129707,15
3122306,3129806,10
3122306,3130002,3
3122306,3130200,68
3122306,3130309,26
3122306,3130705,6
3122306,3132701,35
3122306,3133105,5
3122306,3133303,35
3122306,3133501,232
3122306,3133808,275
3122306,3134608,5
3122306,3135050,47
3122306,3136009,5
3122306,3136207,37
3122306,3136652,27
3122306,3136702,100
3122306,3136801,3
3122306,3137205,87
3122306,3138203,134
3122306,3138302,12
3122306,3138807,57
3122306,3139508,10
3122306,3140001,11
3122306,3140506,11
3122306,3140555,6
3122306,3140704,54
3122306,3140803,10
3122306,3142007,18
3122306,3142403,18
3122306,3143302,60
3122306,3143401,48
3122306,3143906,8
3122306,3144508,5
3122306,3144805,22
3122306,3145059,4
3122306,3145208,308
3122306,3145307,28
3122306,3145604,129
3122306,3145802,16
3122306,3145901,52
3122306,3146107,44
3122306,3146404,11
3122306,3146503,13
3122306,3146909,4
3122306,3147105,209
3122306,3147709,32
3122306,3148004,18
3122306,3148103,21
3122306,3148400,2
3122306,3148905,85
3122306,3149309,7
3122306,3149705,123
3122306,3150406,2
3122306,3150505,5
3122306,3151206,9
3122306,3151404,85
3122306,3151503,21
3122306,3153707,6
3122306,3154606,52
3122306,3156700,57
3122306,3157104,3
3122306,3157203,21
3122306,3157336,3
3122306,3157807,4
3122306,3158706,5
3122306,3158805,5
3122306,3158904,9
3122306,3158953,23
3122306,3159100,3
3122306,3159605,8
3122306,3159704,7
3122306,3159902,12
3122306,3160108,8
3122306,3160405,210
3122306,3161007,6
3122306,3161205,4
3122306,3161304,7
3122306,3161809,175
3122306,3161908,11
3122306,3162500,86
3122306,3162658,4
3122306,3162922,12
3122306,3162955,16
3122306,3163102,3
3122306,3164605,180
3122306,3165008,34
3122306,3166600,3
3122306,3167202,123
3122306,3168200,6
3122306,3168606,23
3122306,3168705,11
3122306,3169307,38
3122306,3169356,9
3122306,3169604,11
3122306,3169703,5
3122306,3169802,5
3122306,3170008,10
3122306,3170107,11
3122306,3170206,31
3122306,3170701,46
3122306,3170909,10
3122306,3171030,5
3122306,3171303,32
3122355,3101003,31
3122355,3101508,9
3122355,3102704,10
3122355,3106200,23
3122355,3106655,9
3122355,3106705,7
3122355,3106804,2
3122355,3118601,100
3122355,3139706,3
3122355,3143302,12
3122355,3152402,18
3122355,3157807,16
3122405,3101607,95
3122405,3102001,52
3122405,3104304,15
3122405,3105301,3
3122405,3108404,45
3122405,3109501,14
3122405,3110301,5
3122405,3111002,32
3122405,3114709,3
3122405,3125200,11
3122405,3128709,51
3122405,3139003,34
3122405,3147907,10
3122405,3151800,128
3122405,3152501,8
3122405,3164704,9
3122405,3166907,24
3122405,3170701,12
3122454,3101003,3
3122454,3101706,45
3122454,3104205,15
3122454,3106200,27
3122454,3110400,3
3122454,3114006,10
3122454,3119203,5
3122454,3119807,7
3122454,3122306,7
3122454,3130200,33
3122454,3130309,2
3122454,3133501,9
3122454,3138203,11
3122454,3140555,19
3122454,3143302,46
3122454,3143500,5
3122454,3145059,4
3122454,3147105,12
3122454,3148004,9
3122454,3148707,21
3122454,3149952,7
3122454,3152808,9
3122454,3160405,14
3122454,3161809,38
3122454,3170909,6
3122470,3107000,14
3122470,3108206,46
3122470,3108552,22
3122470,3116159,33
3122470,3128600,13
3122470,3130200,31
3122470,3136306,10
3122470,3144375,30
3122470,3170404,76
3122470,3170529,21
3122470,3170750,11
3122470,3170800,8
3122504,3101805,7
3122504,3110004,45
3122504,3113404,104
3122504,3117504,10
3122504,3118601,17
3122504,3119401,12
3122504,3123700,17
3122504,3124104,23
3122504,3127701,81
3122504,3129301,10
3122504,3129806,54
3122504,3130556,11
3122504,3130903,113
3122504,3131307,186
3122504,3136603,4
3122504,3157252,3
3122504,3159357,8
3122504,3161403,3
3122504,3162609,72
3122504,3167202,6
3122504,3167707,2
3122504,3168408,36
3122504,3170057,17
3122504,3170578,6
3122603,3102407,8
3122603,3106200,157
3122603,3106705,12
3122603,3117504,30
3122603,3122207,5
3122603,3127701,13
3122603,3128006,60
3122603,3134608,5
3122603,3137601,10
3122603,3141108,30
3122603,3144805,10
3122603,3156809,6
3122603,3162955,5
3122603,3166105,7
3122603,3170503,5
3122603,3171204,23
3122603,3171808,15
3122702,3102308,27
3122702,3105400,40
3122702,3105707,6
3122702,3106200,81
3122702,3106705,10
3122702,3115359,9
3122702,3118601,60
3122702,3119401,24
3122702,3129806,30
3122702,3136207,82
3122702,3136702,103
3122702,3145901,23
3122702,3152105,17
3122702,3154606,19
3122702,3154903,8
3122702,3155009,11
3122702,3155702,20
3122702,3157203,13
3122702,3157401,7
3122702,3157807,42
3122702,3158953,9
3122702,3165560,19
3122702,3168705,12
3122702,3171303,8
3122801,3114105,4
3122801,3120508,18
3122801,3121100,4
3122801,3163706,65
3122801,3164902,3
3122801,3167004,2
3122801,3171709,13
3122900,3104601,30
3122900,3115300,60
3122900,3121308,6
3122900,3128402,3
3122900,3141603,6
3122900,3142205,5
3122900,3154101,4
3122900,3156304,3
3122900,3169901,64
3123007,3102803,5
3123007,3105905,55
3123007,3106200,26
3123007,3113206,29
3123007,3116209,3
3123007,3124203,8
3123007,3129806,13
3123007,3130804,11
3123007,3144508,12
3123007,3149309,10
3123007,3152709,54
3123007,3156106,3
3123007,3160702,30
3123007,3162500,20
3123106,3106200,50
3123106,3113800,7
3123106,3125903,62
3123106,3126000,3
3123106,3128006,129
3123106,3129806,27
3123106,3131307,167
3123106,3131703,32
3123106,3133501,20
3123106,3136108,6
3123106,3140704,10
3123106,3141702,3
3123106,3143708,2
3123106,3144805,16
3123106,3145208,17
3123106,3154606,8
3123106,3156700,11
3123106,3156809,4
3123106,3166105,8
3123106,3168705,8
3123205,3100203,12
3123205,3103900,33
3123205,3105103,43
3123205,3106200,304
3123205,3107406,130
3123205,3108008,5
3123205,3111101,12
3123205,3111507,13
3123205,3114006,5
3123205,3115607,7
3123205,3117603,2
3123205,3118601,64
3123205,3122306,80
3123205,3124708,113
3123205,3126109,10
3123205,3134202,13
3123205,3135308,4
3123205,3137205,41
3123205,3137502,12
3123205,3138203,12
3123205,3138302,3
3123205,3138807,112
3123205,3139706,3
3123205,3142205,5
3123205,3145208,128
3123205,3147402,10
3123205,3147709,5
3123205,3149606,3
3123205,3149705,25
3123205,3150505,5
3123205,3152006,24
3123205,3152105,10
3123205,3153707,56
3123205,3154606,15
3123205,3156908,9
3123205,3157708,6
3123205,3158102,3
3123205,3160405,53
3123205,3162104,64
3123205,3162922,25
3123205,3164605,7
3123205,3166600,71
3123205,3167202,22
3123205,3168200,3
3123205,3170107,15
3123304,3102100,5
3123304,3106200,123
3123304,3108701,3
3123304,3118601,152
3123304,3121902,28
3123304,3136702,21
3123304,3156304,10
3123304,3165701,8
3123304,3167301,31
3123304,3168408,4
3123304,3169000,15
3123304,3169901,266
3123304,3171303,24
3123403,3105103,26
3123403,3112802,2
3123403,3126109,72
3123403,3130309,37
3123403,3151503,114
3123403,3162203,7
3123502,3100104,25
3123502,3124807,12
3123502,3148103,26
3123502,3170206,66
3123528,3102050,31
3123528,3112109,4
3123528,3112901,7
3123528,3113305,11
3123528,3116001,8
3123528,3117405,6
3123528,3125952,5
3123528,3136702,22
3123528,3137700,101
3123528,3139409,31
3123528,3139508,45
3123528,3140530,122
3123528,3140902,5
3123528,3144805,14
3123528,3145208,9
3123528,3152105,8
3123528,3153509,6
3123528,3154150,10
3123528,3158904,62
3123528,3163607,11
3123601,3101607,19
3123601,3110707,36
3123601,3110905,10
3123601,3111309,5
3123601,3111606,12
3123601,3112802,3
3123601,3115201,9
3123601,3119005,25
3123601,3122306,23
3123601,3125200,7
3123601,3129806,10
3123601,3132404,31
3123601,3136009,7
3123601,3138203,12
3123601,3138609,13
3123601,3138708,6
3123601,3142601,18
3123601,3147204,63
3123601,3151701,6
3123601,3152501,25
3123601,3159605,12
3123601,3162005,18
3123601,3162500,11
3123601,3164704,52
3123601,3168903,3
3123601,3169307,20
3123601,3169406,36
3123601,3170701,182
3123700,3101805,44
3123700,3106705,60
3123700,3112653,4
3123700,3113404,58
3123700,3118601,21
3123700,3125804,79
3123700,3127701,62
3123700,3129806,9
3123700,3130556,3
3123700,3130903,21
3123700,3131307,29
3123700,3138674,8
3123700,3139409,8
3123700,3144904,24
3123700,3150158,3
3123700,3156304,4
3123700,3157203,6
3123700,3157252,3
3123700,3157807,9
3123700,3158953,14
3123700,3162609,7
3123700,3162658,4
3123700,3162807,5
3123700,3167707,44
3123700,3168408,66
3123700,3169505,56
3123700,3170206,66
3123700,3170578,9
3123809,3106200,60
3123809,3106705,43
3123809,3107109,38
3123809,3107307,109
3123809,3107406,36
3123809,3109204,7
3123809,3111606,10
3123809,3112703,11
3123809,3126604,21
3123809,3127354,3
3123809,3131109,3
3123809,3131604,3
3123809,3136306,60
3123809,3136405,3
3123809,3143302,73
3123809,3144805,30
3123809,3147006,10
3123809,3154606,13
3123809,3156700,13
3123809,3157807,24
3123809,3163102,4
3123809,3170750,27
3123809,3170800,14
3123858,3101508,11
3123858,3103405,5
3123858,3107802,29
3123858,3113404,166
3123858,3118601,18
3123858,3119401,9
3123858,3122009,41
3123858,3129301,3
3123858,3131307,216
3123858,3136207,11
3123858,3142106,5
3123858,3144300,9
3123858,3150158,11
3123858,3157252,3
3123858,3159357,10
3123858,3168705,39
3123858,3170057,5
3123858,3170578,5
3123908,3102902,10
3123908,3106200,110
3123908,3114907,2
3123908,3116308,3
3123908,3118007,133
3123908,3118304,103
3123908,3119708,9
3123908,3120409,18
3123908,3121407,34
3123908,3127206,3
3123908,3129806,12
3123908,3134608,6
3123908,3135407,3
3123908,3136306,9
3123908,3137403,36
3123908,3140001,11
3123908,3144805,20
3123908,3145901,33
3123908,3146909,6
3123908,3147907,11
3123908,3150604,3
3123908,3151404,14
3123908,3151909,20
3123908,3153806,2
3123908,3154200,10
3123908,3157336,11
3123908,3160900,21
3123908,3167202,36
3124005,3102100,24
3124005,3103702,75
3124005,3105608,10
3124005,3106705,10
3124005,3108701,3
3124005,3110202,6
3124005,3111705,26
3124005,3113404,9
3124005,3116704,50
3124005,3124906,5
3124005,3126000,4
3124005,3127701,35
3124005,3128808,11
3124005,3129004,14
3124005,3131901,14
3124005,3132404,9
3124005,3136702,45
3124005,3140001,27
3124005,3142106,10
3124005,3143906,81
3124005,3145000,5
3124005,3154002,30
3124005,3154903,5
3124005,3155900,3
3124005,3156304,28
3124005,3156452,56
3124005,3161403,3
3124005,3161502,72
3124005,3163409,3
3124005,3163805,89
3124005,3164431,32
3124005,3168507,24
3124005,3169901,214
3124005,3171303,56
3124005,3172004,17
3124104,3103900,7
3124104,3104502,21
3124104,3104700,5
3124104,3105400,12
3124104,3106200,576
3124104,3106705,520
3124104,3108107,6
3124104,3109006,10
3124104,3109907,28
3124104,3112802,4
3124104,3118601,875
3124104,3121803,14
3124104,3122207,12
3124104,3122306,56
3124104,3123528,3
3124104,3126000,11
3124104,3126406,16
3124104,3127206,3
3124104,3127339,20
3124104,3129608,17
3124104,3129806,106
3124104,3130101,49
3124104,3130655,9
3124104,3131000,39
3124104,3131158,25
3124104,3133204,5
3124104,3133709,18
3124104,3133808,6
3124104,3134608,5
3124104,3135209,4
3124104,3135605,26
3124104,3136009,5
3124104,3136553,3
3124104,3137601,8
3124104,3140159,36
3124104,3140704,43
3124104,3142700,4
3124104,3145208,10
3124104,3145802,14
3124104,3145851,3
3124104,3146602,3
3124104,3147105,22
3124104,3148103,8
3124104,3150406,19
3124104,3154606,309
3124104,3155306,3
3124104,3156700,35
3124104,3157807,114
3124104,3158508,6
3124104,3160900,12
3124104,3162922,80
3124104,3163102,21
3124104,3167202,8
3124104,3169307,22
3124104,3170503,15
3124104,3171204,12
3124203,3102050,65
3124203,3106200,25
3124203,3110103,271
3124203,3112109,90
3124203,3113305,162
3124203,3113404,12
3124203,3122009,58
3124203,3124005,5
3124203,3124104,13
3124203,3125309,6
3124203,3125952,68
3124203,3131307,7
3124203,3135506,10
3124203,3136702,21
3124203,3139409,36
3124203,3139508,40
3124203,3143906,21
3124203,3148756,3
3124203,3149002,10
3124203,3153509,32
3124203,3154101,13
3124203,3167608,6
3124203,3168606,11
3124203,3171402,10
3124302,3106200,61
3124302,3106705,9
3124302,3109204,7
3124302,3111408,58
3124302,3112703,6
3124302,3115474,2
3124302,3117306,157
3124302,3119104,9
3124302,3120839,3
3124302,3125101,22
3124302,3127339,41
3124302,3129202,15
3124302,3135050,31
3124302,3135100,37
3124302,3137205,9
3124302,3137601,23
3124302,3139250,56
3124302,3141009,15
3124302,3143302,154
3124302,3143450,18
3124302,3143609,3
3124302,3143807,3
3124302,3148103,39
3124302,3150901,3
3124302,3152204,8
3124302,3157005,11
3124302,3160454,5
3124302,3170206,74
3124302,3170651,4
3124302,3170909,18
3124401,3108305,4
3124401,3114600,2
3124401,3117900,6
3124401,3146008,10
3124401,3146107,9
3124401,3147303,5
3124401,3152501,65
3124401,3154804,6
3124401,3155108,11
3124401,3158953,23
3124401,3162302,10
3124401,3167400,47
3124500,3106200,13
3124500,3107901,38
3124500,3108305,11
3124500,3108909,8
3124500,3109709,3
3124500,3110608,68
3124500,3118502,2
3124500,3119203,4
3124500,3119906,6
3124500,3133600,19
3124500,3148707,62
3124500,3152501,216
3124500,3153202,9
3124500,3160603,3
3124500,3162500,10
3124500,3165578,34
3124500,3169059,3
3124609,3101508,21
3124609,3104007,6
3124609,3138401,15
3124609,3151107,33
3124609,3154101,10
3124609,3172103,39
3124708,3106705,20
3124708,3107406,12
3124708,3122306,10
3124708,3123205,43
3124708,3129509,15
3124708,3133808,13
3124708,3137502,5
3124708,3138807,35
3124708,3142403,19
3124708,3145208,10
3124708,3150703,5
3124708,3153707,9
3124708,3154606,11
3124708,3159704,4
3124708,3160405,62
3124708,3162104,10
3124708,3164605,4
3124708,3166600,5
3124807,3103504,165
3124807,3104007,12
3124807,3108552,29
3124807,3115003,8
3124807,3119302,15
3124807,3123502,3
3124807,3127909,5
3124807,3130705,24
3124807,3131604,11
3124807,3143104,69
3124807,3145000,27
3124807,3148103,10
3124807,3156403,34
3124807,3157708,7
3124807,3159803,14
3124807,3170206,134
3124906,3102050,8
3124906,3103108,71
3124906,3105509,4
3124906,3124203,8
3124906,3132602,6
3124906,3136702,23
3124906,3139409,10
3124906,3142106,49
3124906,3143906,125
3124906,3148202,45
3124906,3149002,8
3124906,3156452,5
3124906,3164431,5
3124906,3168507,20
3124906,3169208,57
3124906,3169901,11
3124906,3171402,55
3125002,3136702,81
3125002,3160702,35
3125101,3104502,5
3125101,3108305,10
3125101,3110509,63
3125101,3110608,77
3125101,3114600,6
3125101,3115508,19
3125101,3118502,4
3125101,3119906,1
3125101,3130606,4
3125101,3132404,33
3125101,3133600,50
3125101,3142700,5
3125101,3143807,2
3125101,3147303,22
3125101,3151800,7
3125101,3152501,8
3125101,3163706,9
3125101,3167400,3
3125101,3169109,45
3125101,3169406,42
3125101,3169703,11
3125200,3101607,106
3125200,3109709,13
3125200,3147204,66
3125309,3110103,25
3125309,3113305,87
3125309,3125952,23
3125309,3143906,21
3125309,3144003,13
3125309,3167608,6
3125309,3169208,35
3125408,3104304,5
3125408,3106200,31
3125408,3109006,10
3125408,3112505,11
3125408,3113503,5
3125408,3120102,22
3125408,3120904,37
3125408,3121605,18
3125408,3125507,21
3125408,3132503,22
3125408,3137601,62
3125408,3140605,4
3125408,3142502,2
3125408,3154606,10
3125408,3156007,4
3125408,3165909,22
3125408,3167103,8
3125408,3169059,7
3125507,3106200,39
3125507,3109600,4
3125507,3120102,24
3125507,3120904,11
3125507,3121605,8
3125507,3125408,12
3125507,3132503,8
3125507,3144805,12
3125507,3154606,11
3125507,3157807,6
3125507,3158805,3
3125507,3165909,25
3125507,3167202,9
3125507,3169356,7
3125507,3171204,12
3125606,3101706,13
3125606,3106200,189
3125606,3106606,8
3125606,3118601,46
3125606,3127057,6
3125606,3127701,76
3125606,3135803,119
3125606,3136009,26
3125606,3136652,11
3125606,3136702,24
3125606,3137601,24
3125606,3138104,6
3125606,3138906,12
3125606,3147006,29
3125606,3155108,48
3125606,3156700,11
3125606,3157658,15
3125606,3162203,4
3125606,3162955,7
3125606,3168606,29
3125606,3170305,7
3125705,3101508,19
3125705,3103207,4
3125705,3104809,12
3125705,3106200,112
3125705,3107406,13
3125705,3109204,4
3125705,3109402,12
3125705,3109907,5
3125705,3120904,206
3125705,3122470,9
3125705,3124104,61
3125705,3125507,14
3125705,3127206,6
3125705,3129806,18
3125705,3131109,31
3125705,3131208,4
3125705,3131307,42
3125705,3136306,71
3125705,3138104,10
3125705,3142502,4
3125705,3142809,11
3125705,3143302,51
3125705,3143500,21
3125705,3146404,7
3125705,3147402,11
3125705,3152006,9
3125705,3154606,42
3125705,3155603,64
3125705,3156700,10
3125705,3161106,9
3125705,3161700,8
3125705,3163102,2
3125705,3167202,66
3125705,3169356,70
3125705,3171204,15
3125804,3101805,12
3125804,3112653,10
3125804,3119401,37
3125804,3123528,5
3125804,3123700,19
3125804,3124500,3
3125804,3126901,27
3125804,3127701,37
3125804,3131307,85
3125804,3135076,3
3125804,3149952,9
3125804,3158953,9
3125804,3167707,11
3125804,3168408,5
3125804,3169505,7
3125903,3106200,241
3125903,3106309,12
3125903,3106705,19
3125903,3108800,4
3125903,3109006,12
3125903,3109600,12
3125903,3113800,8
3125903,3117504,48
3125903,3118601,21
3125903,3119401,244
3125903,3123106,26
3125903,3126000,4
3125903,3127206,3
3125903,3128006,13
3125903,3129806,22
3125903,3131307,42
3125903,3131703,161
3125903,3132800,2
3125903,3136108,5
3125903,3136207,23
3125903,3136652,23
3125903,3140001,15
3125903,3140100,3
3125903,3141702,9
3125903,3142304,2
3125903,3143708,2
3125903,3144805,21
3125903,3147501,4
3125903,3154606,93
3125903,3156700,21
3125903,3158003,25
3125903,3158953,52
3125903,3160504,4
3125903,3161007,52
3125903,3161908,14
3125903,3162807,5
3125903,3164803,10
3125903,3168705,33
3125952,3102050,7
3125952,3110103,2
3125952,3113305,58
3125952,3113404,12
3125952,3122009,102
3125952,3124203,14
3125952,3125309,3
3125952,3128808,9
3125952,3136702,34
3125952,3138005,16
3125952,3139409,56
3125952,3142106,83
3125952,3143906,104
3125952,3145877,3
3125952,3146701,8
3125952,3149705,3
3125952,3154150,10
3125952,3156304,9
3125952,3157203,11
3125952,3157906,9
3125952,3159357,4
3125952,3161403,88
3125952,3169208,10
3125952,3171402,3
3126000,3106200,72
3126000,3113503,3
3126000,3114501,6
3126000,3122702,2
3126000,3124203,10
3126000,3127305,6
3126000,3130200,8
3126000,3131901,10
3126000,3136652,13
3126000,3136702,43
3126000,3140704,11
3126000,3142403,3
3126000,3143302,12
3126000,3145208,18
3126000,3147105,161
3126000,3148004,30
3126000,3149309,14
3126000,3149705,8
3126000,3154606,65
3126000,3162203,7
3126000,3163102,16
3126000,3167202,14
3126109,3101904,9
3126109,3104205,304
3126109,3105103,14
3126109,3106200,492
3126109,3109006,10
3126109,3110400,6
3126109,3110905,4
3126109,3111200,26
3126109,3112000,34
3126109,3114006,10
3126109,3114303,13
3126109,3114501,5
3126109,3117108,6
3126109,3118601,19
3126109,3119955,73
3126109,3121605,23
3126109,3121803,6
3126109,3122306,257
3126109,3123403,8
3126109,3126000,7
3126109,3128105,9
3126109,3128303,5
3126109,3130309,42
3126109,3131307,12
3126109,3132404,23
3126109,3133105,7
3126109,3133501,67
3126109,3133758,32
3126109,3133808,11
3126109,3134608,10
3126109,3135100,10
3126109,3136702,28
3126109,3137205,100
3126109,3138104,5
3126109,3138203,75
3126109,3138401,23
3126109,3141405,11
3126109,3144607,8
3126109,3145604,28
3126109,3146107,20
3126109,3146503,102
3126109,3147006,21
3126109,3147105,12
3126109,3147907,7
3126109,3148004,38
3126109,3148905,21
3126109,3149903,23
3126109,3150505,74
3126109,3151503,90
3126109,3152600,2
3126109,3154606,17
3126109,3154705,3
3126109,3156700,16
3126109,3157336,10
3126109,3160405,23
3126109,3161502,8
3126109,3162005,7
3126109,3162948,3
3126109,3164308,3
3126109,3164605,12
3126109,3164704,58
3126109,3167202,6
3126109,3168606,9
3126109,3169307,10
3126109,3169703,3
3126109,3170107,81
3126109,3170206,39
3126109,3170602,5
3126109,3170701,12
3126208,3104502,50
3126208,3108206,3
3126208,3108552,7
3126208,3109303,222
3126208,3119609,12
3126208,3142908,25
3126208,3155504,5
3126208,3168002,8
3126208,3170206,118
3126208,3170404,10
3126307,3107604,3
3126307,3129707,18
3126307,3133758,45
3126307,3134806,87
3126307,3147907,64
3126307,3151206,13
3126307,3152907,4
3126307,3156700,9
3126307,3164704,9
3126307,3165107,17
3126406,3106200,29
3126406,3109600,45
3126406,3117603,4
3126406,3127701,2
3126406,3130200,6
3126406,3131000,22
3126406,3132503,10
3126406,3139706,3
3126406,3145208,24
3126406,3145802,10
3126406,3146909,10
3126406,3147105,44
3126406,3147402,11
3126406,3167202,34
3126505,3103405,68
3126505,3103751,4
3126505,3106507,3
3126505,3118601,23
3126505,3128709,9
3126505,3133303,12
3126505,3135456,87
3126505,3136652,6
3126505,3141801,18
3126505,3145307,45
3126505,3168606,23
3126505,3171600,55
3126604,3116506,14
3126604,3120904,19
3126604,3123809,14
3126604,3135605,12
